unit_id,method_id,dataset_id,track,tier,replicate,prevalence,noise_condition,duplicate_fraction,n_cells,n_positive,n_background,n_missing_scores,ap,auroc,f1_at_k,precision_at_k,recall_at_k,balanced_accuracy_top_k,ece,nap,ap_above_chance,brier,ap_chance,runtime_seconds,peak_ram_mb,method_fidelity,partial
crc_lee_track_f_prev_0.01_rep01,expr_threshold,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.06402849061638516,0.8752020202020202,0.15,0.15,0.15,0.5707070707070707,0.1371298358205108,0.05457423294584359,0.05402849061638516,0.06819893616666728,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep02,expr_threshold,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.08221018274513996,0.8856565656565657,0.20000000000000004,0.2,0.2,0.5959595959595959,0.12933790819351013,0.0729395785304444,0.07221018274513996,0.06255118077743194,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep03,expr_threshold,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.0845135677387183,0.7678535353535354,0.10000000000000002,0.1,0.1,0.5454545454545455,0.08312679249002115,0.0752662300391094,0.07451356773871831,0.031877485728582844,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep04,expr_threshold,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.19989045228240634,0.8448737373737374,0.20000000000000004,0.2,0.2,0.5959595959595959,0.10988186133582933,0.1918085376589963,0.18989045228240634,0.04788892112331122,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep05,expr_threshold,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.08262594460372681,0.8027525252525253,0.10000000000000002,0.1,0.1,0.5454545454545455,0.14254550817038578,0.07335954000376446,0.07262594460372682,0.07075734037910178,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep01,hvg_logreg,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001,0.5,0.0,0.0,0.0,0.4994994994994995,0.499,0.0,0.0,0.25,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep02,hvg_logreg,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001,0.5,0.0,0.0,0.0,0.4994994994994995,0.499,0.0,0.0,0.25,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep03,hvg_logreg,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001,0.5,0.0,0.0,0.0,0.4994994994994995,0.499,0.0,0.0,0.25,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep04,hvg_logreg,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001,0.5,0.0,0.0,0.0,0.4994994994994995,0.499,0.0,0.0,0.25,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep05,hvg_logreg,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001,0.5,0.0,0.0,0.0,0.4994994994994995,0.499,0.0,0.0,0.25,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep01,hvg_logreg,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005,0.5,0.0,0.0,0.0,0.49748743718592964,0.495,0.0,0.0,0.25,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep02,hvg_logreg,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005,0.5,0.0,0.0,0.0,0.49748743718592964,0.495,0.0,0.0,0.25,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep03,hvg_logreg,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005,0.5,0.0,0.0,0.0,0.49748743718592964,0.495,0.0,0.0,0.25,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep04,hvg_logreg,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005,0.5,0.0,0.0,0.0,0.49748743718592964,0.495,0.0,0.0,0.25,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep05,hvg_logreg,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005,0.5,0.0,0.0,0.0,0.49748743718592964,0.495,0.0,0.0,0.25,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep01,hvg_logreg,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.01,0.5,0.0,0.0,0.0,0.494949494949495,0.49,0.0,0.0,0.25,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep02,hvg_logreg,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.01,0.5,0.0,0.0,0.0,0.494949494949495,0.49,0.0,0.0,0.25,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep03,hvg_logreg,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.01,0.5,0.0,0.0,0.0,0.494949494949495,0.49,0.0,0.0,0.25,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep04,hvg_logreg,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.01,0.5,0.05000000000000001,0.05,0.05,0.5202020202020202,0.49,0.0,0.0,0.25,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep05,hvg_logreg,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.01,0.5,0.0,0.0,0.0,0.494949494949495,0.49,0.0,0.0,0.25,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep01,random_baseline,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.0012072434607645877,0.3966466466466466,0.0,0.0,0.0,0.4994994994994995,0.5018367185509756,0.00020745091167626397,0.0002072434607645877,0.33737606647350044,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep02,random_baseline,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.0013508322091288383,0.46046046046046046,0.0,0.0,0.0,0.4994994994994995,0.5018367185509756,0.0003511833925213597,0.0003508322091288383,0.3372404183580986,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep03,random_baseline,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001053949142736407,0.30080080080080085,0.0,0.0,0.0,0.4994994994994995,0.5018367185509756,5.400314588228937e-05,5.394914273640708e-05,0.33755679959469853,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep04,random_baseline,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.0008446048702772724,0.11611611611611611,0.0,0.0,0.0,0.4994994994994995,0.5018367185509756,-0.00015555068040313071,-0.00015539512972272758,0.33791998118557226,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep05,random_baseline,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001228708933077815,0.40715715715715717,0.0,0.0,0.0,0.4994994994994995,0.5018367185509756,0.00022893787094876365,0.00022870893307781488,0.33735098914139827,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep01,random_baseline,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.00433134206578462,0.40135678391959795,0.0,0.0,0.0,0.49748743718592964,0.4978367185509756,-0.0006720180243370653,-0.00066865793421538,0.33811706232700134,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep02,random_baseline,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005002811515682101,0.4119597989949749,0.0,0.0,0.0,0.49748743718592964,0.4978367185509756,2.8256439016093674e-06,2.8115156821013204e-06,0.33802369162557583,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep03,random_baseline,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.00438447058562449,0.41723618090452264,0.0,0.0,0.0,0.49748743718592964,0.4978367185509756,-0.0006186225270105625,-0.0006155294143755097,0.33797622474412875,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep04,random_baseline,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005480984128345249,0.4988442211055277,0.0,0.0,0.0,0.49748743718592964,0.49783671855097555,0.00048340113401532537,0.00048098412834524876,0.33713829916767646,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep05,random_baseline,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.009186857810894612,0.4804020100502513,0.0,0.0,0.0,0.49748743718592964,0.4978367185509756,0.004207897297381519,0.004186857810894611,0.33733105865098273,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep01,random_baseline,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.017408613157739866,0.46017676767676763,0.05000000000000001,0.05,0.05,0.5202020202020202,0.4928367185509756,0.007483447634080672,0.007408613157739866,0.3379076794256257,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep02,random_baseline,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.01228837082475968,0.5227777777777778,0.0,0.0,0.0,0.494949494949495,0.4928367185509756,0.002311485681575435,0.0022883708247596803,0.3366573785215901,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep03,random_baseline,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.009887325722861537,0.4430050505050505,0.0,0.0,0.0,0.494949494949495,0.49283671855097555,-0.00011381240114996295,-0.00011267427713846333,0.33821178270475616,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep04,random_baseline,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.012227939890573618,0.47345959595959597,0.0,0.0,0.0,0.494949494949495,0.4928367185509756,0.002250444333912746,0.0022279398905736183,0.3376704747698385,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep05,random_baseline,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.011127404617958601,0.5341414141414141,0.0,0.0,0.0,0.494949494949495,0.4928367185509756,0.0011387925433925265,0.0011274046179586012,0.33645354578222236,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep01,scCAD,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001,0.3210710710710711,0.0,0.0,0.0,0.4994994994994995,0.20863684210526312,0.0,0.0,0.17429231434314402,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep02,scCAD,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001,0.32507507507507505,0.0,0.0,0.0,0.4994994994994995,0.19589743589743586,0.0,0.0,0.15894395463132832,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep03,scCAD,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.0012680491551459293,0.5005005005005005,0.0,0.0,0.0,0.4994994994994995,0.21337499999999998,0.0002683174726185479,0.00026804915514592933,0.17209159880757102,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep04,scCAD,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.0013025682182985555,0.5178928928928929,0.0,0.0,0.0,0.4994994994994995,0.189,0.0003028710893879434,0.00030256821829855547,0.1559701048757986,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep05,scCAD,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.001,0.3440940940940941,0.0,0.0,0.0,0.4994994994994995,0.22133333333333333,0.0,0.0,0.19215392377083274,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep01,scCAD,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005,0.3444723618090452,0.0,0.0,0.0,0.49748743718592964,0.18115873015873016,0.0,0.0,0.147856993944165,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep02,scCAD,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005,0.33341708542713566,0.0,0.0,0.0,0.49748743718592964,0.1745,0.0,0.0,0.13963646991753803,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep03,scCAD,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.004716450216450217,0.36864321608040207,0.0,0.0,0.0,0.49748743718592964,0.2094035087719298,-0.0002849746568339531,-0.00028354978354978334,0.1752547924085326,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep04,scCAD,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.004682149362477232,0.37635678391959804,0.0,0.0,0.0,0.49748743718592964,0.21483333333333332,-0.00031944787690730436,-0.0003178506375227678,0.18836993844300218,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep05,scCAD,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.005,0.32211055276381906,0.0,0.0,0.0,0.49748743718592964,0.2656379310344828,0.0,0.0,0.23499788031227287,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep01,scCAD,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.009683823529411764,0.3572474747474748,0.0,0.0,0.0,0.494949494949495,0.2383703703703704,-0.0003193701723113499,-0.0003161764705882364,0.21104121076363724,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep02,scCAD,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.01,0.35025252525252526,0.0,0.0,0.0,0.494949494949495,0.20544444444444443,0.0,0.0,0.17937321736012526,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep03,scCAD,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.00914893446967511,0.40228535353535355,0.0,0.0,0.0,0.494949494949495,0.20299999999999999,-0.0008596621518433229,-0.0008510655303248897,0.17361591001185298,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep04,scCAD,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.009400801603206414,0.3798232323232324,0.0,0.0,0.0,0.494949494949495,0.16698666666666667,-0.0006052509058521074,-0.0005991983967935863,0.1441057787540325,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep05,scCAD,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.009659235668789809,0.39593434343434347,0.0,0.0,0.0,0.494949494949495,0.15626666666666666,-0.00034420639516180964,-0.00034076433121019156,0.13155807786592874,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep01,scMalignantFinder,crc_lee,F,,1,0.001,,,2000,2,1998,0,1.0,1.0,1.0,1.0,1.0,1.0,0.3052079031455531,1.0,0.999,0.17753703475518642,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep02,scMalignantFinder,crc_lee,F,,1,0.001,,,2000,2,1998,0,1.0,1.0,1.0,1.0,1.0,1.0,0.30620072325843317,1.0,0.999,0.18005865224310236,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep03,scMalignantFinder,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.5217391304347826,0.988988988988989,0.5,0.5,0.5,0.7497497497497497,0.30532602919605845,0.5212603908256082,0.5207391304347826,0.17845140207002283,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep04,scMalignantFinder,crc_lee,F,,1,0.001,,,2000,2,1998,0,0.5022675736961452,0.8901401401401401,0.5,0.5,0.5,0.7497497497497497,0.3076213694943355,0.5017693430391843,0.5012675736961452,0.18037560121390783,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.001_rep05,scMalignantFinder,crc_lee,F,,1,0.001,,,2000,2,1998,0,1.0,1.0,1.0,1.0,1.0,1.0,0.31014615642837506,1.0,0.999,0.18120158333642325,0.001,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep01,scMalignantFinder,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.9163934426229509,0.9974371859296483,0.9,0.9,0.9,0.949748743718593,0.2970841884116598,0.9159733091687948,0.9113934426229509,0.17273644603379532,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep02,scMalignantFinder,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.8503246753246753,0.99678391959799,0.8000000000000002,0.8,0.8,0.8994974874371859,0.3050844288929778,0.849572538014749,0.8453246753246753,0.18006029741750837,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep03,scMalignantFinder,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.8807971014492754,0.9985929648241206,0.8000000000000002,0.8,0.8,0.8994974874371859,0.3033239356498579,0.8801980919088195,0.8757971014492754,0.17803115905447198,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep04,scMalignantFinder,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.9175438596491228,0.9976381909547738,0.9,0.9,0.9,0.949748743718593,0.3082184924142063,0.917129507185048,0.9125438596491228,0.1779276660625318,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.005_rep05,scMalignantFinder,crc_lee,F,,1,0.005,,,2000,10,1990,0,0.9199999999999999,0.9979899497487437,0.9,0.9,0.9,0.949748743718593,0.29537108013516694,0.9195979899497486,0.9149999999999999,0.17134857108845336,0.005,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep01,scMalignantFinder,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.8615158139351689,0.9834090909090909,0.8000000000000002,0.8,0.8,0.898989898989899,0.3005642018087389,0.8601169837728978,0.8515158139351688,0.17715447000645212,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep02,scMalignantFinder,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.9081417574361123,0.9983838383838384,0.8000000000000002,0.8,0.8,0.898989898989899,0.2901966570123778,0.9072138964001134,0.8981417574361122,0.1689053925185798,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep03,scMalignantFinder,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.9096405562361056,0.9937626262626262,0.85,0.85,0.85,0.9242424242424243,0.29795629810129365,0.9087278345819249,0.8996405562361056,0.17401356214890942,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep04,scMalignantFinder,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.7739090128569461,0.9928282828282828,0.6,0.6,0.6,0.797979797979798,0.29483160379488965,0.7716252655120668,0.7639090128569461,0.17253659003425165,0.01,0,-1,unknown,False
crc_lee_track_f_prev_0.01_rep05,scMalignantFinder,crc_lee,F,,1,0.01,,,2000,20,1980,0,0.8206817319623383,0.9642676767676768,0.75,0.75,0.75,0.8737373737373737,0.2931691521630299,0.8188704363255942,0.8106817319623383,0.16829886182098125,0.01,0,-1,unknown,False
