unit_id,method_id,dataset_id,track,tier,replicate,prevalence,noise_condition,duplicate_fraction,n_cells,n_positive,n_background,n_missing_scores,is_degenerate,n_unique_scores,ap,auroc,f1_score,f1_top_k,precision_top_k,recall_top_k,balanced_accuracy_top_k,specificity_top_k,ap_chance,ap_above_chance,runtime_seconds,method_fidelity
luad_laughney_track_c_T3_rep01,CaSee,luad_laughney,C,T3,1,0.0025,,,2000,5,1995,0,False,2000,0.0028432631427381,0.4340852130325815,0.0,0.0,0.0,0.0,0.4987468671679197,0.0,0.0025,0.0003432631427381,335.24210023880005,faithful
mm_ledergor_track_d_U3_rep01,CaSee,mm_ledergor,D,U3,1,0.0010150996066489,,,39405,40,39365,0,False,39405,0.0016456828645618,0.7098107455861806,0.0,0.0,0.0,0.0,0.4994919344595452,0.0,0.0010150996066489,0.0006305832579129,55.31827044487,faithful
luad_laughney_track_a_T4_rep02,CaSee,luad_laughney,A,T4,2,0.001,,,2000,2,1998,0,False,2000,0.2527027027027027,0.9076576576576576,0.5,0.5,0.5,0.5,0.7497497497497497,0.9994994994994996,0.001,0.2517027027027027,335.4854693412781,faithful
luad_laughney_track_b_T1_rep02,CaSee,luad_laughney,B,T1,2,0.0626,,,5000,313,4687,0,False,4999,0.7636055217404747,0.9902796873413036,0.7955271565495209,0.7955271565495209,0.7955271565495208,0.7955271565495208,0.8909361833526354,0.98634521015575,0.0626,0.7010055217404747,95.75369715690611,faithful
hnscc_puram_track_e_asym_pos_T2_rep03,CaSee,hnscc_puram,E,T2,3,0.0284280936454849,asym_pos,,1196,34,1162,0,False,1196,0.6004230419200131,0.9847119570719852,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.8183659005770983,0.9896729776247848,0.0284280936454849,0.5719949482745281,209.1446805000305,faithful
breast_ctc_szczerba_track_d_U3_rep03,CaSee,breast_ctc_szczerba,D,U3,3,0.001,,,10000,10,9990,0,False,10000,0.0059559190564682,0.9142642642642644,0.0,0.0,0.0,0.0,0.4994994994994995,0.0,0.001,0.0049559190564682,1071.9365768432615,faithful
luad_laughney_track_e_noise10_T1_rep01,CaSee,luad_laughney,E,T1,1,0.1405,noise10,,2000,281,1719,0,False,2000,0.3663719959093036,0.6479683835052656,0.3274021352313167,0.3274021352313167,0.3274021352313167,0.3274021352313167,0.6087272456261296,0.8900523560209425,0.1405,0.2258719959093035,346.51532459259033,faithful
mm_ledergor_track_b_T1_rep03,CaSee,mm_ledergor,B,T1,3,0.0982,,,5000,491,4509,0,False,5000,0.6610234175003991,0.9713476418965644,0.6334012219959266,0.6334012219959266,0.6334012219959266,0.6334012219959266,0.796740531157644,0.9600798403193612,0.0982,0.5628234175003991,95.12863111495972,faithful
hcc_wei_track_e_asym_neg_T1_rep02,CaSee,hcc_wei,E,T1,2,0.36,asym_neg,,2000,720,1280,0,False,2000,0.4913616512886247,0.5696625434027778,0.4180555555555555,0.4180555555555555,0.4180555555555555,0.4180555555555555,0.5453559027777778,0.67265625,0.36,0.1313616512886247,404.9402101039887,faithful
luad_laughney_track_b_T4_rep01,CaSee,luad_laughney,B,T4,1,0.00052,,,50000,26,49974,0,False,50000,0.0011633124249733,0.7432464881738504,0.0,0.0,0.0,0.0,0.4997398647296594,0.0,0.00052,0.0006433124249733,274.4981837272644,faithful
hnscc_puram_track_e_asym_pos_T4_rep04,CaSee,hnscc_puram,E,T4,4,0.0008710801393728,asym_pos,,1148,1,1147,0,False,1148,0.5,0.999128160418483,0.0,0.0,0.0,0.0,0.4995640802092415,0.0,0.0008710801393728,0.4991289198606272,179.78780698776245,faithful
ov_izar_tirosh_track_b_T3_rep02,CaSee,ov_izar_tirosh,B,T3,2,0.0098039215686274,,,4998,49,4949,0,False,4996,0.0821033044508222,0.9490806223479492,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0.5053546170943625,0.9903010709234188,0.0098039215686274,0.0722993828821947,89.21845650672913,faithful
luad_laughney_track_e_noise20_T1_rep03,CaSee,luad_laughney,E,T1,3,0.249,noise20,,2000,498,1502,0,False,2000,0.408049412161849,0.6026877149075663,0.3714859437751004,0.3714859437751004,0.3714859437751004,0.3714859437751004,0.5815485644308258,0.7916111850865513,0.249,0.1590494121618489,365.0525438785553,faithful
hcc_wei_track_e_asym_neg_T2_rep05,CaSee,hcc_wei,E,T2,5,0.3225,asym_neg,,2000,645,1355,0,False,2000,0.4117880624240713,0.5436608598644126,0.3612403100775194,0.3612403100775194,0.3612403100775194,0.3612403100775194,0.5285906347435567,0.6959409594095941,0.3225,0.0892880624240713,407.7760586738586,faithful
ov_izar_tirosh_track_e_asym_neg_T4_rep02,CaSee,ov_izar_tirosh,E,T4,2,0.3005,asym_neg,,2000,601,1399,0,True,1,0.3005,0.5,0.2911813643926789,0.2911813643926789,0.2911813643926789,0.2911813643926789,0.4933390739047025,0.6954967834167263,0.3005,0.0,171.7249710559845,faithful
ov_izar_tirosh_track_c_T1_rep04,CaSee,ov_izar_tirosh,C,T1,4,0.06,,,2000,120,1880,0,True,1,0.06,0.5,0.05,0.05,0.05,0.05,0.4946808510638298,0.9393617021276596,0.06,0.0,170.50191593170166,faithful
hnscc_puram_track_e_noise10_T2_rep05,CaSee,hnscc_puram,E,T2,5,0.116994022203245,noise10,,1171,137,1034,0,False,1171,0.2609866325181395,0.5878030185376046,0.2408759124087591,0.2408759124087591,0.2408759124087591,0.2408759124087591,0.5701478208078612,0.8994197292069632,0.116994022203245,0.1439926103148944,219.61785912513733,faithful
rcc_multi_track_e_asym_pos_T4_rep03,CaSee,rcc_multi,E,T4,3,0.0005,asym_pos,,2000,1,1999,0,False,2000,0.0053763440860215,0.9074537268634316,0.0,0.0,0.0,0.0,0.4997498749374687,0.0,0.0005,0.0048763440860215,448.81682562828064,faithful
luad_laughney_track_b_T3_rep02,CaSee,luad_laughney,B,T3,2,0.0044,,,5000,22,4978,0,False,5000,0.0167390119921986,0.8584042514335806,0.0,0.0,0.0,0.0,0.497790277219767,0.0,0.0044,0.0123390119921986,94.64346671104433,faithful
luad_laughney_track_c_T4_rep01,CaSee,luad_laughney,C,T4,1,0.0005,,,2000,1,1999,0,False,2000,0.0008410428931875,0.4057028514257128,0.0,0.0,0.0,0.0,0.4997498749374687,0.0,0.0005,0.0003410428931875,349.0492081642151,faithful
mm_ledergor_track_b_T3_rep03,CaSee,mm_ledergor,B,T3,3,0.0036,,,5000,18,4982,0,False,5000,0.0164919492335803,0.894174584058165,0.0,0.0,0.0,0.0,0.4981934965877158,0.0,0.0036,0.0128919492335803,84.67978549003601,faithful
hcc_wei_track_e_asym_pos_T4_rep03,CaSee,hcc_wei,E,T4,3,0.0005,asym_pos,,2000,1,1999,0,False,2000,0.001201923076923,0.5842921460730366,0.0,0.0,0.0,0.0,0.4997498749374687,0.0,0.0005,0.000701923076923,393.506564617157,faithful
luad_laughney_track_a_T2_rep05,CaSee,luad_laughney,A,T2,5,0.04,,,2000,80,1920,0,False,2000,0.6934206638744954,0.9500260416666668,0.675,0.675,0.675,0.675,0.8307291666666667,0.9864583333333332,0.04,0.6534206638744954,344.2333788871765,faithful
crc_lee_track_a_T1_rep03,CaSee,crc_lee,A,T1,3,0.0915,,,2000,183,1817,0,False,2000,0.89142832804241,0.9860576041093378,0.819672131147541,0.819672131147541,0.819672131147541,0.819672131147541,0.9007551629870892,0.9818381948266374,0.0915,0.79992832804241,441.0510973930359,faithful
hnscc_puram_track_e_asym_neg_T1_rep05,CaSee,hnscc_puram,E,T1,5,0.3611774065234686,asym_neg,,1257,454,803,0,False,1257,0.5441621790143324,0.6076360125301046,0.4493392070484581,0.4493392070484581,0.4493392070484581,0.4493392070484581,0.5690033519675666,0.688667496886675,0.3611774065234686,0.1829847724908638,220.37280106544492,faithful
hcc_wei_track_e_asym_neg_T2_rep02,CaSee,hcc_wei,E,T2,2,0.317,asym_neg,,2000,634,1366,0,False,2000,0.3789422628946428,0.5206271274900582,0.3296529968454258,0.3296529968454258,0.3296529968454258,0.3296529968454258,0.5092628088180278,0.6888726207906296,0.317,0.0619422628946428,386.374281167984,faithful
rcc_multi_track_e_asym_neg_T3_rep04,CaSee,rcc_multi,E,T3,4,0.3065,asym_neg,,2000,613,1387,0,False,2000,0.3176832586974193,0.5161373791357878,0.3132137030995106,0.3132137030995106,0.3132137030995106,0.3132137030995106,0.5048404492426175,0.6964671953857245,0.3065,0.0111832586974193,447.1849524974823,faithful
luad_laughney_track_a_T1_rep02,CaSee,luad_laughney,A,T1,2,0.0585,,,2000,117,1883,0,False,2000,0.7698760284191882,0.94981639591305,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.8502117461225268,0.9824747742963356,0.0585,0.7113760284191882,365.8875679969788,faithful
luad_laughney_track_a_T2_rep02,CaSee,luad_laughney,A,T2,2,0.042,,,2000,84,1916,0,False,2000,0.7235638568165761,0.9584576001590616,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.6428571428571429,0.8135997614076946,0.9843423799582464,0.042,0.681563856816576,363.6714706420898,faithful
pdac_peng_track_e_asym_neg_T2_rep05,CaSee,pdac_peng,E,T2,5,0.3185,asym_neg,,2000,637,1363,0,False,2000,0.4204720802533188,0.5579759303687614,0.3736263736263736,0.3736263736263736,0.3736263736263736,0.3736263736263736,0.5404448816040892,0.7072633895818048,0.3185,0.1019720802533187,436.9128432273865,faithful
crc_lee_track_e_noise20_T1_rep04,CaSee,crc_lee,E,T1,4,0.2425,noise20,,2000,485,1515,0,False,2000,0.4425156292075828,0.6378524037970807,0.3876288659793814,0.3876288659793814,0.3876288659793814,0.3876288659793814,0.5957946310094927,0.803960396039604,0.2425,0.2000156292075828,391.5718002319336,faithful
luad_laughney_track_e_asym_pos_T2_rep03,CaSee,luad_laughney,E,T2,3,0.033,asym_pos,,2000,66,1934,0,False,2000,0.5652701922656668,0.9413525116730908,0.6212121212121212,0.6212121212121212,0.6212121212121212,0.6212121212121212,0.8041427720848611,0.9870734229576008,0.033,0.5322701922656667,354.03631591796875,faithful
hnscc_puram_track_e_noise20_T3_rep05,CaSee,hnscc_puram,E,T3,5,0.2008695652173913,noise20,,1150,231,919,0,False,1150,0.1942451551179908,0.4718426296228255,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.1904761904761904,0.4934970723871703,0.7965179542981502,0.2008695652173913,-0.0066244100994004,205.1371612548828,faithful
ov_izar_tirosh_track_e_noise20_T2_rep02,CaSee,ov_izar_tirosh,E,T2,2,0.2295,noise20,,2000,459,1541,0,True,1,0.2295,0.5,0.2505446623093681,0.2505446623093681,0.2505446623093681,0.2505446623093681,0.5136564972805764,0.7767683322517845,0.2295,0.0,175.5969274044037,faithful
luad_laughney_track_e_noise20_T3_rep04,CaSee,luad_laughney,E,T3,4,0.204,noise20,,2000,408,1592,0,False,2000,0.221033686677329,0.5091773204256577,0.230392156862745,0.230392156862745,0.230392156862745,0.230392156862745,0.5165779879791113,0.8027638190954773,0.204,0.017033686677329,346.167667388916,faithful
crc_lee_track_b_T4_rep03,CaSee,crc_lee,B,T4,3,0.0003,,,50000,15,49985,0,False,50000,0.0003109850287126,0.4849708245807075,0.0,0.0,0.0,0.0,0.4998499549864959,0.0,0.0003,1.0985028712605404e-05,275.9066596031189,faithful
hcc_wei_track_e_asym_pos_T2_rep04,CaSee,hcc_wei,E,T2,4,0.0115,asym_pos,,2000,23,1977,0,False,2000,0.3749588576948796,0.9149567856435972,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.736095533416903,0.9939301972685888,0.0115,0.3634588576948795,408.76657152175903,faithful
ov_izar_tirosh_track_e_asym_neg_T4_rep01,CaSee,ov_izar_tirosh,E,T4,1,0.3005,asym_neg,,2000,601,1399,0,True,1,0.3005,0.5,0.2995008319467554,0.2995008319467554,0.2995008319467554,0.2995008319467554,0.4992857983893891,0.6990707648320229,0.3005,0.0,160.3614857196808,faithful
hnscc_puram_track_b_T1_rep03,CaSee,hnscc_puram,B,T1,3,0.05,,,5000,250,4750,0,False,5000,0.8495611876778855,0.9947166315789474,0.82,0.82,0.82,0.82,0.9052631578947368,0.9905263157894736,0.05,0.7995611876778854,93.83043098449708,faithful
hnscc_puram_track_e_noise10_T2_rep01,CaSee,hnscc_puram,E,T2,1,0.116994022203245,noise10,,1171,137,1034,0,False,1171,0.2262445381814332,0.5697525025060357,0.2116788321167883,0.2116788321167883,0.2116788321167883,0.2116788321167883,0.5536150446850866,0.8955512572533849,0.116994022203245,0.1092505159781881,207.8112506866455,faithful
hcc_wei_track_a_T2_rep03,CaSee,hcc_wei,A,T2,3,0.0215,,,2000,43,1957,0,False,2000,0.6079932590139006,0.8843032168364012,0.5348837209302325,0.5348837209302325,0.5348837209302325,0.5348837209302325,0.7623319984313912,0.9897802759325498,0.0215,0.5864932590139006,356.5595092773437,faithful
crc_lee_track_e_asym_neg_T2_rep03,CaSee,crc_lee,E,T2,3,0.324,asym_neg,,2000,648,1352,0,False,2000,0.4424057417756413,0.5669937997662358,0.3919753086419753,0.3919753086419753,0.3919753086419753,0.3919753086419753,0.55027759514939,0.7085798816568047,0.324,0.1184057417756412,417.2924075126648,faithful
hcc_wei_track_e_asym_neg_T4_rep01,CaSee,hcc_wei,E,T4,1,0.3005,asym_neg,,2000,601,1399,0,False,2000,0.2985086134723169,0.4891906389041851,0.2978369384359401,0.2978369384359401,0.2978369384359401,0.2978369384359401,0.4980964534924518,0.6983559685489635,0.3005,-0.0019913865276831,355.51192808151245,faithful
ov_izar_tirosh_track_e_asym_neg_T2_rep04,CaSee,ov_izar_tirosh,E,T2,4,0.3215,asym_neg,,2000,643,1357,0,True,1,0.3215,0.5,0.2923794712286158,0.2923794712286158,0.2923794712286158,0.2923794712286158,0.4785405093799674,0.664701547531319,0.3215,0.0,156.25147557258606,faithful
crc_lee_track_e_noise20_T1_rep03,CaSee,crc_lee,E,T1,3,0.2545,noise20,,2000,509,1491,0,False,2000,0.4497454911574506,0.6339503952332199,0.4145383104125736,0.4145383104125736,0.4145383104125736,0.4145383104125736,0.6073362242874404,0.8001341381623072,0.2545,0.1952454911574506,439.1837193965912,faithful
ov_izar_tirosh_track_a_T4_rep05,CaSee,ov_izar_tirosh,A,T4,5,0.0005,,,2000,1,1999,0,True,1,0.0005,0.5,0.0,0.0,0.0,0.0,0.4997498749374687,0.0,0.0005,0.0,147.4068374633789,faithful
rcc_multi_track_c_T4_rep02,CaSee,rcc_multi,C,T4,2,0.001,,,2000,2,1998,0,False,2000,0.0013320295223352,0.4532032032032032,0.0,0.0,0.0,0.0,0.4994994994994995,0.0,0.001,0.0003320295223352,438.0612483024597,faithful
crc_lee_track_a_T3_rep05,CaSee,crc_lee,A,T3,5,0.0085,,,2000,17,1983,0,False,2000,0.7766681392023389,0.9939188988757378,0.7647058823529412,0.7647058823529412,0.7647058823529411,0.7647058823529411,0.8813443683070807,0.9979828542612204,0.0085,0.768168139202339,439.8803083896637,faithful
hcc_wei_track_e_noise10_T2_rep05,CaSee,hcc_wei,E,T2,5,0.126,noise10,,2000,252,1748,0,False,2000,0.2527367953578494,0.5745477824997276,0.2261904761904762,0.2261904761904762,0.2261904761904762,0.2261904761904762,0.5573172060586249,0.8884439359267735,0.126,0.1267367953578493,413.1442437171936,faithful
crc_lee_track_e_asym_neg_T2_rep05,CaSee,crc_lee,E,T2,5,0.317,asym_neg,,2000,634,1366,0,False,2000,0.4034932275870888,0.5493069636184766,0.361198738170347,0.361198738170347,0.361198738170347,0.361198738170347,0.5323563236971793,0.7035139092240117,0.317,0.0864932275870888,432.3819642066956,faithful
ov_izar_tirosh_track_e_noise10_T3_rep05,CaSee,ov_izar_tirosh,E,T3,5,0.1025,noise10,,2000,205,1795,0,True,1,0.1025,0.5,0.0878048780487804,0.0878048780487804,0.0878048780487804,0.0878048780487804,0.4918133025341395,0.8958217270194986,0.1025,0.0,163.39096784591675,faithful
crc_lee_track_e_asym_neg_T4_rep01,CaSee,crc_lee,E,T4,1,0.3005,asym_neg,,2000,601,1399,0,False,2000,0.3003268754480566,0.4983164822983852,0.3111480865224625,0.3111480865224625,0.3111480865224625,0.3111480865224625,0.5076112126679504,0.7040743388134382,0.3005,-0.0001731245519434,427.5958313941956,faithful
pdac_peng_track_a_T3_rep02,CaSee,pdac_peng,A,T3,2,0.009,,,2000,18,1982,0,False,2000,0.6089136978935334,0.913190940688418,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.7757596143065366,0.9959636730575177,0.009,0.5999136978935334,470.2527010440826,faithful
luad_laughney_track_e_asym_neg_T4_rep02,CaSee,luad_laughney,E,T4,2,0.3005,asym_neg,,2000,601,1399,0,False,2000,0.3165213597362142,0.5089623084708712,0.3194675540765391,0.3194675540765391,0.3194675540765391,0.3194675540765391,0.513557937152637,0.7076483202287348,0.3005,0.0160213597362142,350.61159324646,faithful
hnscc_puram_track_c_T1_rep05,CaSee,hnscc_puram,C,T1,5,0.064437194127243,,,1226,79,1147,0,False,1226,0.0671954890257125,0.5322856543763036,0.050632911392405,0.050632911392405,0.050632911392405,0.050632911392405,0.492622471389315,0.934612031386225,0.064437194127243,0.0027582948984694,220.47751116752625,faithful
crc_lee_track_e_asym_pos_T2_rep01,CaSee,crc_lee,E,T2,1,0.023,asym_pos,,2000,46,1954,0,False,2000,0.6330441407532261,0.9699835343331406,0.6739130434782609,0.6739130434782609,0.6739130434782609,0.6739130434782609,0.8331182412887722,0.9923234390992836,0.023,0.6100441407532261,442.1750750541687,faithful
ov_izar_tirosh_track_e_asym_pos_T4_rep04,CaSee,ov_izar_tirosh,E,T4,4,0.0005,asym_pos,,2000,1,1999,0,True,1,0.0005,0.5,0.0,0.0,0.0,0.0,0.4997498749374687,0.0,0.0005,0.0,150.41696500778198,faithful
mm_ledergor_track_d_U_obs_rep03,CaSee,mm_ledergor,D,U_obs,3,0.0284788813700651,,,31181,888,30293,0,False,31181,0.2259984968688277,0.9348642001853964,0.2635135135135135,0.2635135135135135,0.2635135135135135,0.2635135135135135,0.6209621837530925,0.9784108539926716,0.0284788813700651,0.1975196154987626,99.6044180393219,faithful
luad_laughney_track_b_T2_rep01,CaSee,luad_laughney,B,T2,1,0.0342,,,5000,171,4829,0,False,4998,0.8600801763286096,0.9966164462028267,0.847953216374269,0.847953216374269,0.847953216374269,0.847953216374269,0.9212845394358402,0.9946158624974116,0.0342,0.8258801763286095,90.6475749015808,faithful
luad_laughney_track_e_noise10_T2_rep04,CaSee,luad_laughney,E,T2,4,0.109,noise10,,2000,218,1782,0,False,2000,0.1713992623388297,0.5366174486969594,0.1605504587155963,0.1605504587155963,0.1605504587155963,0.1605504587155963,0.5289284280109968,0.8973063973063973,0.109,0.0623992623388297,370.3168754577637,faithful
rcc_multi_track_c_T1_rep04,CaSee,rcc_multi,C,T1,4,0.0855,,,2000,171,1829,0,False,2000,0.0858962844512187,0.4749024008901422,0.0760233918128654,0.0760233918128654,0.0760233918128654,0.0760233918128654,0.4948186942661922,0.9136139967195188,0.0855,0.0003962844512187,438.34642910957336,faithful
ov_izar_tirosh_track_e_noise20_T4_rep02,CaSee,ov_izar_tirosh,E,T4,2,0.201,noise20,,2000,402,1598,0,True,1,0.201,0.5,0.181592039800995,0.181592039800995,0.181592039800995,0.181592039800995,0.4878548434299092,0.7941176470588235,0.201,0.0,176.81787204742432,faithful
hnscc_puram_track_e_noise10_T2_rep02,CaSee,hnscc_puram,E,T2,2,0.1301427371956339,noise10,,1191,155,1036,0,False,1191,0.3264067201666889,0.6056607298542782,0.2967741935483871,0.2967741935483871,0.2967741935483871,0.2967741935483871,0.5957809191680159,0.8947876447876448,0.1301427371956339,0.196263982971055,213.5713276863098,faithful
bcc_yost_track_e_asym_neg_T2_rep03,CaSee,bcc_yost,E,T2,3,0.3335,asym_neg,,2000,667,1333,0,False,2000,0.4551057864423249,0.5531109164097622,0.3973013493253373,0.3973013493253373,0.3973013493253373,0.3973013493253373,0.5478629777384376,0.6984246061515379,0.3335,0.1216057864423248,436.6085484027863,faithful
pdac_peng_track_c_T1_rep02,CaSee,pdac_peng,C,T1,2,0.0625,,,2000,125,1875,0,False,1999,0.0583468866902382,0.4862933333333332,0.032,0.032,0.032,0.032,0.4837333333333333,0.9354666666666668,0.0625,-0.0041531133097617,355.1891541481018,faithful
hnscc_puram_track_e_asym_neg_T3_rep03,CaSee,hnscc_puram,E,T3,3,0.3011314186248912,asym_neg,,1149,346,803,0,False,1149,0.294569503867672,0.4737005017312247,0.2890173410404624,0.2890173410404624,0.2890173410404624,0.2890173410404624,0.4913330789884753,0.6936488169364882,0.3011314186248912,-0.0065619147572192,210.28538393974304,faithful
ov_izar_tirosh_track_e_noise10_T1_rep05,CaSee,ov_izar_tirosh,E,T1,5,0.158,noise10,,2000,316,1684,0,True,1,0.158,0.5,0.170886075949367,0.170886075949367,0.170886075949367,0.170886075949367,0.5076520641029496,0.8444180522565321,0.158,0.0,168.11733269691467,faithful
luad_laughney_track_e_asym_neg_T2_rep02,CaSee,luad_laughney,E,T2,2,0.3295,asym_neg,,2000,659,1341,0,False,2000,0.4633123333555756,0.5836979854455997,0.4036418816388467,0.4036418816388467,0.4036418816388467,0.4036418816388467,0.5552885023406762,0.7069351230425056,0.3295,0.1338123333555755,352.8266804218292,faithful
luad_laughney_track_e_asym_neg_T4_rep05,CaSee,luad_laughney,E,T4,5,0.3005,asym_neg,,2000,601,1399,0,False,2000,0.3139095212574672,0.5045914659746266,0.3078202995008319,0.3078202995008319,0.3078202995008319,0.3078202995008319,0.5052325228740757,0.7026447462473195,0.3005,0.0134095212574671,362.85774326324463,faithful
hcc_wei_track_e_asym_neg_T4_rep02,CaSee,hcc_wei,E,T4,2,0.3005,asym_neg,,2000,601,1399,0,False,2000,0.3106967329390422,0.4934699018433657,0.2911813643926789,0.2911813643926789,0.2911813643926789,0.2911813643926789,0.4933390739047025,0.6954967834167263,0.3005,0.0101967329390422,406.58294773101807,faithful
hnscc_puram_track_b_T2_rep01,CaSee,hnscc_puram,B,T2,1,0.0172,,,5000,86,4914,0,False,5000,0.2972135228796761,0.9805633642842946,0.2441860465116279,0.2441860465116279,0.2441860465116279,0.2441860465116279,0.6154792666420573,0.9867724867724867,0.0172,0.2800135228796761,95.90905594825745,faithful
luad_laughney_track_a_T3_rep01,CaSee,luad_laughney,A,T3,1,0.003,,,2000,6,1994,0,False,2000,0.3235674781268416,0.9876295553326646,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.5820795720494818,0.9974924774322969,0.003,0.3205674781268416,362.6709907054901,faithful
bcc_yost_track_e_asym_neg_T2_rep04,CaSee,bcc_yost,E,T2,4,0.3325,asym_neg,,2000,665,1335,0,False,2000,0.4599275061767515,0.581651882515277,0.4030075187969925,0.4030075187969925,0.4030075187969925,0.4030075187969925,0.5528146208217173,0.702621722846442,0.3325,0.1274275061767515,433.53060507774353,faithful
mm_ledergor_track_b_T1_rep01,CaSee,mm_ledergor,B,T1,1,0.0672,,,5000,336,4664,0,False,5000,0.6972677812826685,0.978990545617904,0.6130952380952381,0.6130952380952381,0.6130952380952381,0.6130952380952381,0.7926110838846688,0.9721269296740996,0.0672,0.6300677812826685,91.70599031448364,faithful
rcc_multi_track_e_asym_neg_T4_rep05,CaSee,rcc_multi,E,T4,5,0.3005,asym_neg,,2000,601,1399,0,False,2000,0.3109257938850531,0.5181131281079069,0.3144758735440932,0.3144758735440932,0.3144758735440932,0.3144758735440932,0.509989902461825,0.7055039313795568,0.3005,0.0104257938850531,394.5529952049256,faithful
rcc_multi_track_e_asym_pos_T2_rep01,CaSee,rcc_multi,E,T2,1,0.0155,asym_pos,,2000,31,1969,0,False,2000,0.0841639583518895,0.8768328445747801,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.508510952014286,0.9847638395124428,0.0155,0.0686639583518895,427.7008821964264,faithful
crc_lee_track_e_noise20_T4_rep02,CaSee,crc_lee,E,T4,2,0.2005,noise20,,2000,401,1599,0,False,2000,0.21706180340873,0.5223604528391341,0.226932668329177,0.226932668329177,0.226932668329177,0.226932668329177,0.5165307494241258,0.8061288305190745,0.2005,0.01656180340873,440.89303827285767,faithful
crc_lee_track_c_T4_rep04,CaSee,crc_lee,C,T4,4,0.0005,,,2000,1,1999,0,False,2000,0.0019047619047619,0.7378689344672336,0.0,0.0,0.0,0.0,0.4997498749374687,0.0,0.0005,0.0014047619047619,437.5322358608246,faithful
rcc_multi_track_b_T2_rep01,CaSee,rcc_multi,B,T2,1,0.0226,,,5000,113,4887,0,False,4998,0.8840106576446286,0.9977672387098876,0.8141592920353983,0.8141592920353983,0.8141592920353983,0.8141592920353983,0.904931088620523,0.9957028852056476,0.0226,0.8614106576446287,91.12286949157716,faithful
breast_ctc_szczerba_track_d_U_obs_rep02,CaSee,breast_ctc_szczerba,D,U_obs,2,0.0980392156862745,,,357,35,322,0,False,357,0.0591435322711546,0.1889086069210292,0.0,0.0,0.0,0.0,0.4456521739130434,0.0,0.0980392156862745,-0.0388956834151198,59.38179636001587,faithful
ov_izar_tirosh_track_e_asym_pos_T1_rep04,CaSee,ov_izar_tirosh,E,T1,4,0.041,asym_pos,,2000,82,1918,0,True,1,0.041,0.5,0.024390243902439,0.024390243902439,0.024390243902439,0.024390243902439,0.4913400645998118,0.9582898852971846,0.041,0.0,170.86701607704163,faithful
hnscc_puram_track_e_asym_neg_T1_rep02,CaSee,hnscc_puram,E,T1,2,0.3647151898734177,asym_neg,,1264,461,803,0,False,1264,0.5596594097124914,0.6285999086938081,0.4880694143167028,0.4880694143167028,0.4880694143167028,0.4880694143167028,0.597085765688862,0.7061021170610212,0.3647151898734177,0.1949442198390736,222.83767557144165,faithful
rcc_multi_track_e_noise20_T1_rep05,CaSee,rcc_multi,E,T1,5,0.2365,noise20,,2000,473,1527,0,False,2000,0.2800605150186662,0.5712329582663571,0.2875264270613107,0.2875264270613107,0.2875264270613107,0.2875264270613107,0.5334161277415264,0.779305828421742,0.2365,0.0435605150186662,425.9047985076904,faithful
ov_izar_tirosh_track_e_asym_neg_T4_rep05,CaSee,ov_izar_tirosh,E,T4,5,0.3005,asym_neg,,2000,601,1399,0,True,1,0.3005,0.5,0.2495840266222961,0.2495840266222961,0.2495840266222961,0.2495840266222961,0.4636054514812696,0.677626876340243,0.3005,0.0,152.65732645988464,faithful
bcc_yost_track_e_noise20_T1_rep02,CaSee,bcc_yost,E,T1,2,0.257,noise20,,2000,514,1486,0,False,2000,0.4354023346258871,0.6117446360584653,0.4046692607003891,0.4046692607003891,0.4046692607003891,0.4046692607003891,0.5993736613057801,0.7940780619111709,0.257,0.1784023346258871,558.2240798473358,faithful
crc_lee_track_c_T4_rep05,CaSee,crc_lee,C,T4,5,0.0005,,,2000,1,1999,0,False,2000,0.0050251256281407,0.9009504752376188,0.0,0.0,0.0,0.0,0.4997498749374687,0.0,0.0005,0.0045251256281407,440.8501720428467,faithful
hcc_wei_track_a_T2_rep02,CaSee,hcc_wei,A,T2,2,0.0245,,,2000,49,1951,0,False,2000,0.639957419185131,0.8146528729380014,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.8012531511835899,0.990261404407996,0.0245,0.6154574191851311,384.9053106307984,faithful
hnscc_puram_track_e_asym_pos_T2_rep05,CaSee,hnscc_puram,E,T2,5,0.0145175064047822,asym_pos,,1171,17,1154,0,False,1171,0.5762331152149545,0.9780813538587012,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7910847181160159,0.9939341421143848,0.0145175064047822,0.5617156088101722,202.3457307815552,faithful
