unit_id,method_id,dataset_id,track,tier,replicate,prevalence,noise_condition,duplicate_fraction,n_cells,n_positive,n_background,n_missing_scores,is_degenerate,n_unique_scores,ap,auroc,f1_score,f1_top_k,precision_top_k,recall_top_k,balanced_accuracy_top_k,specificity_top_k,ap_chance,ap_above_chance,runtime_seconds,method_fidelity
pdac_peng_track_e_asym_pos_T4_rep02,CaSee,pdac_peng,E,T4,2,0.0005,asym_pos,,2000,1,1999,0,False,2000,0.0008635578583765112,0.4212106053026513,0.0,0.0,0.0,0.0,0.49974987493746875,0.0,0.0005,0.0003635578583765112,406.9759120941162,faithful
luad_laughney_track_e_noise10_T4_rep04,CaSee,luad_laughney,E,T4,4,0.1005,noise10,,2000,201,1799,0,False,2000,0.10755675157447117,0.5049737416309226,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.5188039789933048,0.9032795997776543,0.1005,0.007056751574471165,366.9779417514801,faithful
pdac_peng_track_b_T4_rep01,CaSee,pdac_peng,B,T4,1,0.00026,,,50000,13,49987,0,False,50000,0.00046479079091427876,0.6757833959906498,0.0,0.0,0.0,0.0,0.4998699661912097,0.0,0.00026,0.00020479079091427878,274.11351680755615,faithful
crc_lee_track_e_noise20_T4_rep04,CaSee,crc_lee,E,T4,4,0.201,noise20,,2000,402,1598,0,False,2000,0.1974447114412739,0.502221371241415,0.1890547263681592,0.1890547263681592,0.1890547263681592,0.1890547263681592,0.4925248600551685,0.7959949937421777,0.201,-0.0035552885587261107,416.060231924057,faithful
pdac_peng_track_e_noise10_T2_rep01,CaSee,pdac_peng,E,T2,1,0.136,noise10,,2000,272,1728,0,False,1999,0.31913956473790583,0.628348822167756,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.3235294117647059,0.6085239651416122,0.8935185185185185,0.136,0.18313956473790582,473.16372418403625,faithful
crc_lee_track_a_T4_rep03,CaSee,crc_lee,A,T4,3,0.0005,,,2000,1,1999,0,False,2000,0.25,0.9984992496248124,0.0,0.0,0.0,0.0,0.49974987493746875,0.0,0.0005,0.2495,440.97892451286316,faithful
luad_laughney_track_e_asym_pos_T4_rep01,CaSee,luad_laughney,E,T4,1,0.0005,asym_pos,,2000,1,1999,0,False,2000,0.3333333333333333,0.9989994997498749,0.0,0.0,0.0,0.0,0.49974987493746875,0.0,0.0005,0.3328333333333333,363.2374098300934,faithful
rcc_multi_track_e_asym_pos_T2_rep03,CaSee,rcc_multi,E,T2,3,0.024,asym_pos,,2000,48,1952,0,False,2000,0.09408357743970748,0.873260331284153,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.10416666666666667,0.5410689890710383,0.9779713114754098,0.024,0.07008357743970747,434.35963344573975,faithful
rcc_multi_track_e_noise20_T4_rep05,CaSee,rcc_multi,E,T4,5,0.2005,noise20,,2000,401,1599,0,False,2000,0.20298219691104333,0.49665080575609133,0.22443890274314215,0.22443890274314215,0.22443890274314215,0.22443890274314215,0.5149711711964616,0.8055034396497811,0.2005,0.002482196911043316,421.77028918266296,faithful
pdac_peng_track_b_T2_rep02,CaSee,pdac_peng,B,T2,2,0.0404,,,5000,202,4798,0,False,4998,0.8176444427688785,0.9950969669705612,0.8168316831683168,0.8168316831683168,0.8168316831683168,0.8168316831683168,0.9045600683453089,0.992288453522301,0.0404,0.7772444427688785,91.62212347984314,faithful
