method_id,noise_condition,n_units,mean_ap_track_a_matched,mean_ap_track_e,delta_ap_track_e_minus_a,robustness_index,rho_ap,rho_ap_p,kendall_rank_stability,kendall_rank_stability_p
hvg_logreg,asym_neg,160,0.9087879667557551,0.5342051284694096,-0.37458283828634553,0.587821524944313,0.323602451620896,2.9921578604532573e-05,,
hvg_logreg,asym_pos,160,0.9087879667557551,0.8286731174421886,-0.0801148493135665,0.9118442890484507,0.5445158673307176,9.855484449906417e-14,,
hvg_logreg,noise10,160,0.9087879667557551,0.48052210085339275,-0.4282658659023624,0.528750509944348,0.28317572823400766,0.0002851912741708729,,
hvg_logreg,noise20,160,0.9087879667557551,0.4604345761500598,-0.44835339060569535,0.5066468670285614,0.3861787793344567,4.569316973874076e-07,,
